Município;Cargo;Número;Nome do Candidato;Nome para Urna;Votos Computados;% Votos Computados;Destinação de Votos;Situação da Totalização;Partido;Partido/Coligação
"PARACURU";"Vereador            ";"55147";"FRANCISCO JOSE RIBEIRO DE SOUSA";"JUNIOR DAS CARLOTAS";19;0,08;"Válido";"Suplente";"PSD";"PSD"
"PARACURU";"Vereador            ";"55234";"VALDA MOREIRA DO NASCIMENTO";"VALDA MOREIRA";19;0,08;"Válido";"Suplente";"PSD";"PSD"
"PARACURU";"Vereador            ";"10456";"ANA PAULA LOPES DE CASTRO";"PAULA DAS CARLOTAS";19;0,08;"Válido";"Suplente";"REPUBLICANOS";"REPUBLICANOS"
"PARACURU";"Vereador            ";"23123";"NADILENE SERRÃO DA SILVA";"NADILENE SILVA";18;0,08;"Válido";"Não eleito";"CIDADANIA";"CIDADANIA"
"PARACURU";"Vereador            ";"55022";"MARIA FRANCINELDA SOMBRA";"NEUDINHA SOMBRA";17;0,07;"Válido";"Suplente";"PSD";"PSD"
"PARACURU";"Vereador            ";"18555";"ANTONIO AURICELIO PEREIRA DE FREITAS";"AURICÉLIO";17;0,07;"Válido";"Não eleito";"REDE";"REDE"
"PARACURU";"Vereador            ";"10789";"ANA PATRICIA DE SOUSA SILVA";"PATRICIA DO ROGÁ";17;0,07;"Válido";"Suplente";"REPUBLICANOS";"REPUBLICANOS"
"PARACURU";"Vereador            ";"50000";"SUZANA DA SILVA XAVIER";"SUZANA BELIZÁRIO";16;0,07;"Válido";"Não eleito";"PSOL";"PSOL"
"PARACURU";"Vereador            ";"12555";"SARA FREITAS MOREIRA";"SARA MOREIRA";16;0,07;"Válido";"Suplente";"PDT";"PDT"
"PARACURU";"Vereador            ";"55999";"NADIA WLADINA LOPES DA SILVA";"NADIA WLADINA";15;0,06;"Válido";"Suplente";"PSD";"PSD"
"PARACURU";"Vereador            ";"55055";"RAIMUNDO NONATO FREITAS BARBOSA";"RAIMUNDIM CJ NV ESPERANÇA";14;0,06;"Válido";"Suplente";"PSD";"PSD"
"PARACURU";"Vereador            ";"65999";"MARIA NUBIA MARTINS BARROSO MONÇÃO";"NÚBIA BARROSO";14;0,06;"Válido";"Não eleito";"PC do B";"PC do B"
"PARACURU";"Vereador            ";"11011";"JOSÉ KAUAN FERREIRA MARTINS";"KAUAN MARTINS";13;0,05;"Válido";"Não eleito";"PP";"PP"
"PARACURU";"Vereador            ";"90999";"FRANCIMAR NORONHA SOUSA";"NORONHA DAS CARLOTAS";12;0,05;"Válido";"Não eleito";"PROS";"PROS"
"PARACURU";"Vereador            ";"12300";"MARIA DA CONCEIÇÃO SANTOS";"CONCEIÇÃO FIA";12;0,05;"Válido";"Suplente";"PDT";"PDT"
"PARACURU";"Vereador            ";"18888";"NATÉRCIA DE MENESES ANDRADE";"NATÉRCIA ANDRADE";12;0,05;"Válido";"Não eleito";"REDE";"REDE"
"PARACURU";"Vereador            ";"15013";"EDITE VICENTE DE MORAES";"EDITE MORAES";11;0,05;"Válido";"Suplente";"MDB";"MDB"
"PARACURU";"Vereador            ";"10256";"SAMIRA CASTELO BRANCO DE ALMEIDA";"SAMIRA CASTELO BRANCO";9;0,04;"Válido";"Suplente";"REPUBLICANOS";"REPUBLICANOS"
"PARACURU";"Vereador            ";"20000";"CAMILA LOPES FERREIRA";"CAMILA LOPES";9;0,04;"Válido";"Não eleito";"PSC";"PSC"
"PARACURU";"Vereador            ";"15222";"AURINEIDE DE LIMA CRISOSTOMO";"NEIDE DO MURITI DOS CARLOS";8;0,03;"Válido";"Suplente";"MDB";"MDB"
"PARACURU";"Vereador            ";"12543";"MARIA GESSINA DE BARROS ALEXANDRE";"GESSINA ALEXANDRE";7;0,03;"Válido";"Suplente";"PDT";"PDT"
"PARACURU";"Vereador            ";"90190";"IVANEUSA DA ROCHA BEZERRA RODRIGUES";"IVANEUSA ROCHA";7;0,03;"Válido";"Não eleito";"PROS";"PROS"
"PARACURU";"Vereador            ";"65789";"JOANA DARC DE FREITAS";"JOANA DO POÇO DOCE";7;0,03;"Válido";"Não eleito";"PC do B";"PC do B"
"PARACURU";"Vereador            ";"65125";"IVAN DE ALBUQUERQUE";"IVAN KEIXÃO";6;0,03;"Válido";"Não eleito";"PC do B";"PC do B"
"PARACURU";"Vereador            ";"90888";"FRANCISCO NILDO PEREIRA GOMES";"PROFESSOR NILDO";6;0,03;"Válido";"Não eleito";"PROS";"PROS"
"PARACURU";"Vereador            ";"36900";"JOSE ADAIRTON DA SILVA BARBOSA";"ADAIRTON DO BALNEÁRIO";6;0,03;"Válido";"Suplente";"PTC";"PTC"
"PARACURU";"Vereador            ";"65656";"ILANEIDE VIANA DE OLIVEIRA";"ILA VIANA";6;0,03;"Válido";"Não eleito";"PC do B";"PC do B"
"PARACURU";"Vereador            ";"51222";"ANTONIA IZAIRA SARAFIM DOS SANTOS";"IZAIRA SANTOS";6;0,03;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARACURU";"Vereador            ";"90217";"ALINE GONÇALVES SILVA";"ALINE GONÇALVES";5;0,02;"Válido";"Não eleito";"PROS";"PROS"
"PARACURU";"Vereador            ";"90100";"SILVIA HELENA PESSOA RODRIGUES";"SILVIA PESSOA";4;0,02;"Válido";"Não eleito";"PROS";"PROS"
"PARACURU";"Vereador            ";"19123";"SANDRA MARQUES DOS SANTOS BARROS";"SANDRA MARQUES";4;0,02;"Válido";"Não eleito";"PODE";"PODE"
"PARACURU";"Vereador            ";"65065";"CARLOS ALBERTO CUNHA BALTAZAR";"IRMÃO CARLOS";3;0,01;"Válido";"Não eleito";"PC do B";"PC do B"
"PARACURU";"Vereador            ";"90123";"PAULA LIVIA MAGNO DE SOUSA";"PAULA LIVIA";3;0,01;"Válido";"Não eleito";"PROS";"PROS"
"PARACURU";"Vereador            ";"18595";"ANTÔNIA NILCE BARBOSA";"NILCE BARBOSA";2;0,01;"Válido";"Não eleito";"REDE";"REDE"
"PARACURU";"Vereador            ";"65321";"MECENAS NASCIMENTO DA SILVA";"CENA PESCADOR";1; ;"Nulo técnico";"Não eleito";"PC do B";"PC do B"
"PARACURU";"Vereador            ";"10333";"ANTONELE MARIA SILVA DA COSTA";"ANTONELE DO HOSPITAL";1;0,00;"Válido";"Suplente";"REPUBLICANOS";"REPUBLICANOS"
"PARACURU";"Vereador            ";"90234";"OLAVO FERREIRA DE SOUSA";"OLAVO DE SOUSA";1;0,00;"Válido";"Não eleito";"PROS";"PROS"
"PARACURU";"Vereador            ";"65444";"JUVENILSON ALVES DE ARAUJO";"NILSON DO MOCÓ";0; ;"Nulo técnico";"Não eleito";"PC do B";"PC do B"
"PARACURU";"Vereador            ";"65333";"MARIA CECILIA CORREIA";"MARIA CECÍLIA";0; ;"Nulo técnico";"Não eleito";"PC do B";"PC do B"
"PARACURU";"Vereador            ";"19900";"CARLOS ANDRE NUNES DE PAIVA";"ANDRE PAIVA";0;0,00;"Válido";"Não eleito";"PODE";"PODE"
"PARAIPABA";"Prefeito            ";"10";"ARIANA CORDEIRO FAÇANHA DE AQUINO";"ARIANA AQUINO";12.057;59,15;"Válido";"Eleito";"REPUBLICANOS";"REPUBLICANOS / PL / PTC / PSD / SOLIDARIEDADE"
"PARAIPABA";"Vice-Prefeito       ";"10";"ALDEMIR GARCIA DOS SANTOS";"GARCIA DA PARAIPABA"; ; ;" ";"Eleito";"PL";"REPUBLICANOS / PL / PTC / PSD / SOLIDARIEDADE"
"PARAIPABA";"Prefeito            ";"12";"DIMITRI RABELO BATISTA CASTRO";"DIMITRI";6.485;31,81;"Válido";"Não eleito";"PDT";"DC / PDT"
"PARAIPABA";"Vice-Prefeito       ";"12";"CARLOS HENRIQUE PINHEIRO DA SILVA";"DR CARLOS HENRIQUE"; ; ;" ";"Não eleito";"PDT";"DC / PDT"
"PARAIPABA";"Prefeito            ";"51";"JOSE CLODOALDO BATISTA DE CASTRO";"CLODOALDO";1.842;9,04;"Válido";"Não eleito";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vice-Prefeito       ";"51";"JOÃO NARCISO FILHO";"JOÃO NARCISO"; ; ;" ";"Não eleito";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Prefeito            ";"13";"ANTONIO FABIO CAVALCANTE DE BRITO";"DR BRITO";154; ;"Nulo técnico";"Não eleito";"PT";"PT"
"PARAIPABA";"Vice-Prefeito       ";"13";"JEOVA BARROSO GOES";"JEOVA GOES"; ; ;" ";"Não eleito";"PT";"PT"
"PARAIPABA";"Vereador            ";"22010";"MARCELO ALVES BARROSO";"MARCELO ALVES";782;3,74;"Válido";"Eleito por QP";"PL";"PL"
"PARAIPABA";"Vereador            ";"22222";"RENAN BARROSO CAVALCANTE";"RENAN MARTINS";759;3,63;"Válido";"Eleito por QP";"PL";"PL"
"PARAIPABA";"Vereador            ";"12777";"REGIS ANTONIO ANGELO CARNEIRO";"REGIM";724;3,46;"Válido";"Eleito por QP";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"36789";"ROSIANE MARIA GARCIA PESSOA SOUSA";"ROSIANE PESSOA";706;3,38;"Válido";"Eleito por QP";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"12222";"FELIPE DE SOUSA RODRIGUES";"FELIPE DO ARNÓBIO";684;3,27;"Válido";"Eleito por QP";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"55690";"PEDRO BARROSO GOIS";"PEDIM DO MILTON";674;3,22;"Válido";"Eleito por QP";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"55123";"ROQUE MENDES";"IRMAO ROQUE";656;3,14;"Válido";"Eleito por QP";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"12333";"JOSÉ GARCIA BARBOSA";"SARGENTO GARCIA";655;3,13;"Válido";"Eleito por QP";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"55789";"ANTONIO NAIRTON RODRIGUES";"NAIRTON";621;2,97;"Válido";"Eleito por média";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"12300";"MAGNO LUCAS CORREIA";"MAGNO CORREIA";587;2,81;"Válido";"Eleito por média";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"12789";"ELICREU FELIX GONÇALVES";"ELICREU FÉLIX";554;2,65;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"12000";"FRANCISCO RÔMULO DE ARAÚJO SOUSA";"ROMULO SOUSA";529;2,53;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"22777";"VALDIR SEVERA DOS SANTOS";"IRMÃO VALDIR";509;2,44;"Válido";"Eleito por média";"PL";"PL"
"PARAIPABA";"Vereador            ";"22333";"PRISCILLA CARNEIRO MEIRELES";"PRISCILLA MEIRELES";453;2,17;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"36000";"JOSE GUTEMBERG MEIRELES DE SOUSA NETO";"GUTEMBERG NETO";443;2,12;"Válido";"Eleito por média";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"36423";"ANTONIO VANDELIO BARBOSA";"VANDELIO";428;2,05;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"36111";"FRANCISCO HALYSSON ALMEIDA CIPRIANO";"HALYSSON CIPRIANO";416;1,99;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"12111";"DANIELE DE OLIVEIRA BARBOSA";"DANI OLIVEIRA";403;1,93;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"22123";"MAURO TEIXEIRA DANTAS JUNIOR";"MAURO JUNIOR";369;1,77;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"22322";"ANTONIO MOREIRA DE OLIVEIRA JUNIOR";"TONINHO MOREIRA";364;1,74;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"22000";"RENATO DOS SANTOS BARBOSA";"RENATO MADEIREIRA";361;1,73;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"22555";"LUIZ ALVES DA CRUZ";"LOLO";314;1,50;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"36999";"LUIZ MOREIRA DE ABREU";"LUIZ ABREU";310;1,48;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"51007";"FRANCISCO SENA DE CARVALHO";"TIO SAM";310;1,48;"Válido";"Eleito por QP";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"12456";"MARIA MADALENA MENDES DE CASTRO";"MADALENA DO B";305;1,46;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"55667";"JOAO EVANGELISTA MARTINS BEZERRA";"JOÃOZINHO DA LAGOINHA";301;1,44;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"51221";"SEBASTIANA DE SOUSA XEREZ";"SEBASTIANA XEREZ";300;1,44;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"55555";"FRANCISCO CLEITON DE OLIVEIRA DOS SANTOS";"CLEITIM DA AMBULÂNCIA";298;1,43;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"77234";"MARIA DAS MERCÊS RODRIGUES DA SILVA";"IRMÃ  MERCÊS";298;1,43;"Válido";"Não eleito";"SOLIDARIEDADE";"SOLIDARIEDADE"
"PARAIPABA";"Vereador            ";"12345";"SAMUEL SANTOS FREITAS";"SARGENTO SAMUEL";291;1,39;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"51000";"KALEBE SANTOS OLIVEIRA";"IRMÃO KALEBE";289;1,38;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"55333";"ADSON SALES DO NASCIMENTO RIOS";"DR ADSON RIOS";264;1,26;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"55111";"PAULO BORGES DE SOUSA";"PAULINHO DO C2";256;1,22;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"12123";"ANTÔNIO JOSÉ FERREIRA BRAGA";"NOVIM DO C1";247;1,18;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"22111";"ANTONIO RODRIGUES FERREIRA";"BRAU";246;1,18;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"36036";"JOSE EDIVAL CORDEIRO";"ZE DIVAL";243;1,16;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"51555";"FRANCISCO NASCIMENTO DOS SANTOS";"CHARLES DA RAMA";242;1,16;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"55222";"JOÃO VANDERGLEIDE DA SILVA";"EDIGLEY DO CACIMBÃO";224;1,07;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"55678";"ANTONIO DE PAIVA CORDEIRO";"TOINHO DO AFONSO";213;1,02;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"51234";"FRANCISCO ACIDRO LACERDA ALMEIDA";"ALMEIDA LACERDA";175;0,84;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"12444";"FRANCISCO IVANDRO SILVA SOARES";"NEGO DA LAGOINHA";170;0,81;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"51051";"JOSE FRANCISCO DA SILVA";"IRMÃO DANILO";147;0,70;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"22122";"FLAVIO COSTA DE SOUSA";"BREU DA LAGOINHA";146;0,70;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"22456";"ELIAS CASTRO DE SOUZA";"ELIAS MOTOS";146;0,70;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"12400";"ANA PAULA DE MENDONÇA LOPES";"IRMÃ PAULA";144;0,69;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"51200";"CRISTIANO DA COSTA CASSUNDE";"SARGENTO CRISTIANO";142;0,68;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"36136";"NASTIA ALCANTARA LESSA";"LOIRA DO RODOLPHO";134;0,64;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"36123";"SAMOEL TOLENTINO FEITOSA";"SAMOEL LAGOINHA";110;0,53;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"12888";"MARIA AUXILIADORA CARVALHO DE SOUSA";"PROFESSORA AUXILIADORA";106;0,51;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"12233";"BIANCA DÁNDARA FERNANDES QUEIROZ";"BIANCA";85;0,41;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"10123";"SEBASTIAO LOBO ALVES";"PROFESSOR SEBASTIÃO";82;0,39;"Válido";"Não eleito";"REPUBLICANOS";"REPUBLICANOS"
"PARAIPABA";"Vereador            ";"55122";"JOÃO MARTINS BARBOSA FILHO";"JOAO DA ACADEMIA";82;0,39;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"36777";"ANA LUCIA ALVES DA COSTA ALEXANDRE";"ANA DA SAUDE";81;0,39;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"51111";"JOSIELSON BATISTA MELO";"PROFESSOR JOSIELSON";75;0,36;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"22022";"REMULO ALVES MOREIRA";"REMIM MOREIRA";68;0,33;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"77777";"EDUARDO MARÇAL ELMESCANY";"MARÇAL";67;0,32;"Válido";"Não eleito";"SOLIDARIEDADE";"SOLIDARIEDADE"
"PARAIPABA";"Vereador            ";"51500";"RAIMUNDO NONATO FREITAS HONORIO";"NONATO DO SINDICATO";65;0,31;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"51222";"RITA GONÇALVES PINTO";"RITA GONÇALVES";64;0,31;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"12133";"MARIA GORETE MARQUES RICARDO";"GORETE";61;0,29;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"22255";"THARLES FERREIRA GOMES MENDES";"THARLES FERREIRA";60;0,29;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"51297";"ANDREA NOBRE PINHEIRO";"ANDREA NOBRE";57;0,27;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"22002";"ANASTACIA MARIA ANDRADE BISPO";"ANASTACIA ANDRADE";57;0,27;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"12567";"MARIA ALEQUICINA FONSECA DE OLIVEIRA";"LECA";53;0,25;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"13133";"HELOISA HELENA DE ARAUJO ANDRADE RODRIGUES";"HELOISA HELENA";50;0,24;"Válido";"Não eleito";"PT";"PT"
"PARAIPABA";"Vereador            ";"77333";"VICENTE MENDES DOS SANTOS";"IRMÃO VICENTE";46;0,22;"Válido";"Não eleito";"SOLIDARIEDADE";"SOLIDARIEDADE"
"PARAIPABA";"Vereador            ";"36106";"JORGIANA LOBO FERREIRA";"LOIRA DO SALAO";44;0,21;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"12678";"JOSÉ NILDO SILVA DA COSTA";"IRMÃO ZÉ NILDO";42;0,20;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"36666";"EVERARDO DE SOUSA BATISTA";"LORO DA AMBULANCIA";41;0,20;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"36966";"JERRY ADRIANO LEITE DE SOUSA";"TIO JERRY";40;0,19;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"55777";"MOISES ROMERIO DA SILVA";"MOISES ROMERIO";38;0,18;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"55888";"ANTONIA DE MENEZES ALVES";"TOINHA";37;0,18;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"36555";"FRANCISCO JUNIOR HOLANDA";"JUNIOR HOLANDA";32;0,15;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"77999";"MARIA ELISVALDA ARAUJO MAGALHÃES";"VALDA DO PEDRO";32;0,15;"Válido";"Não eleito";"SOLIDARIEDADE";"SOLIDARIEDADE"
"PARAIPABA";"Vereador            ";"12555";"EDNALDO PEREIRA GOMES";"NENÉM DO CRIDE";31;0,15;"Válido";"Suplente";"PDT";"PDT"
"PARAIPABA";"Vereador            ";"36153";"LAIS NACIANA SOUSA NARCISO";"LAIS BOA VISTA";31;0,15;"Anulado";"Não eleito";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"77555";"MARIA ZENILDA SOUSA FERREIRA";"NILDA";30;0,14;"Válido";"Não eleito";"SOLIDARIEDADE";"SOLIDARIEDADE"
"PARAIPABA";"Vereador            ";"77123";"ALLISON VASCONCELOS DE LIMA";"ALLISON";24;0,11;"Válido";"Não eleito";"SOLIDARIEDADE";"SOLIDARIEDADE"
"PARAIPABA";"Vereador            ";"77456";"JOSE ADRIANO DE MESQUITA";"TENENTE MESQUITA";23;0,11;"Anulado";"Não eleito";"SOLIDARIEDADE";"SOLIDARIEDADE"
"PARAIPABA";"Vereador            ";"10999";"HARRY DOS SANTOS CRUZ";"HARRY CRUZ";22;0,11;"Válido";"Não eleito";"REPUBLICANOS";"REPUBLICANOS"
"PARAIPABA";"Vereador            ";"51123";"ANA PATRICIA LOPES LIMA";"PATRICIA LOPES";22;0,11;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"36147";"FRANCISCO JERONIMO";"JUNIOR DO CACIMBÃO";22;0,11;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"36456";"JACINTA RODRIGUES DA SILVA";"IRMA JACINTA";21;0,10;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"22004";"MARIA EDIVANA DA COSTA";"EDIVANA COSTA";21;0,10;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"55000";"ANANIAS FELIX DO NASCIMENTO";"NENO DAS PEDRINHAS";21;0,10;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"77222";"ANTONIA JORLANDIA ARAUJO SILVA SOUSA";"IRMÃ JÔ";20;0,10;"Válido";"Não eleito";"SOLIDARIEDADE";"SOLIDARIEDADE"
"PARAIPABA";"Vereador            ";"55013";"JANIELE INACIO BRAGA";"NIELE BRAGA";20;0,10;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"22011";"FRANCISCO OLIVEIRA DO NASCIMENTO";"IRMÃO OLIVEIRA";19;0,09;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"22190";"FLAVIO LIMA TORRES";"SUB TORRES";19;0,09;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"55155";"ANTONIA ALINE FRANÇA FREIRE";"ALINE FRANÇA";19;0,09;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"77000";"RONALDO CARNEIRO DE SOUSA";"PASTOR RONALDO";18;0,09;"Válido";"Não eleito";"SOLIDARIEDADE";"SOLIDARIEDADE"
"PARAIPABA";"Vereador            ";"22133";"LILIANE SOUZA CARDOSO";"LILI DO CACIMBÃO";18;0,09;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"13000";"CELIO LAURENTINO DOS SANTOS";"CELIO PESCADOR";16;0,08;"Válido";"Não eleito";"PT";"PT"
"PARAIPABA";"Vereador            ";"13136";"EDMILSON FEIJO PINTO";"EDMILSON FEIJÓ";16;0,08;"Válido";"Não eleito";"PT";"PT"
"PARAIPABA";"Vereador            ";"10101";"MANOEL AURI PINTO SOARES JUNIOR";"JUNIOR SOARES";16;0,08;"Válido";"Não eleito";"REPUBLICANOS";"REPUBLICANOS"
"PARAIPABA";"Vereador            ";"55444";"FRANCISCA MENDES LIMA";"CHICA DO PARAIBANO";13;0,06;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"51321";"FRANCISCO IVAN BARBOSA";"IVAN BARBOSA";13;0,06;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"51777";"RENATA ALVES DO CARMO";"PROFº RENATA";12;0,06;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"77444";"JOSÉ ALVES FERREIRA";"ZÉ ALVES";11;0,05;"Válido";"Não eleito";"SOLIDARIEDADE";"SOLIDARIEDADE"
"PARAIPABA";"Vereador            ";"51333";"VINICIUS ERICK CARVALHO DO CARMO";"VINICIUS DA INTERNET";10;0,05;"Válido";"Suplente";"PATRIOTA";"PATRIOTA"
"PARAIPABA";"Vereador            ";"13123";"ANTONIA SOLANGE BATISTA DE SOUSA";"SOLANGE BATISTA";9;0,04;"Válido";"Não eleito";"PT";"PT"
"PARAIPABA";"Vereador            ";"55666";"ADRIANA TEODOSIO MELO";"ADRIANA DO RIGOBERTO";8;0,04;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"10000";"FRANCISCA FÁTIMA CARDOSO LIMA";"FRAN DO POVO";7;0,03;"Válido";"Não eleito";"REPUBLICANOS";"REPUBLICANOS"
"PARAIPABA";"Vereador            ";"36222";"FRANCISCO ANTONIO ALVES PEREIRA";"CHICO ANTONIO";7;0,03;"Válido";"Suplente";"PTC";"PTC"
"PARAIPABA";"Vereador            ";"13613";"RAFAEL BARBOSA DOS SANTOS";"IRMÃO RAFAEL";6;0,03;"Válido";"Não eleito";"PT";"PT"
"PARAIPABA";"Vereador            ";"22789";"NAIANE CECILIA DE QUEIROZ SEVERINO";"NAIANE QUEIROZ";6;0,03;"Válido";"Suplente";"PL";"PL"
"PARAIPABA";"Vereador            ";"13013";"JANAINA OLIVEIRA TEIXEIRA";"JANAINA OLIVEIRA";6;0,03;"Válido";"Não eleito";"PT";"PT"
"PARAIPABA";"Vereador            ";"55889";"REGINA CELIA CIPRIANO DE SOUSA";"REGINA CÉLIA";5;0,02;"Válido";"Suplente";"PSD";"PSD"
"PARAIPABA";"Vereador            ";"13131";"FRANCISCO DOS SANTOS SOUSA";"CHICO DA BURRA";4;0,02;"Válido";"Não eleito";"PT";"PT"
"PARAIPABA";"Vereador            ";"10099";"LUCIANA SILVA PEREIRA";"LUCIANA";4;0,02;"Válido";"Não eleito";"REPUBLICANOS";"REPUBLICANOS"
"PARAIPABA";"Vereador            ";"13113";"JOÃO BATISTA DE SOUSA";"JOÃOZINHO PIZZAIOLLO";3; ;"Nulo técnico";"Não eleito";"PT";"PT"
"PARAIPABA";"Vereador            ";"10234";"JOSE WENIO CARNEIRO";"WENIO CARNEIRO";0;0,00;"Válido";"Não eleito";"REPUBLICANOS";"REPUBLICANOS"
"PARAIPABA";"Vereador            ";"36888";"FRANCISCO FERREIRA SALES";"BATATA";0; ;"Nulo técnico";"Não eleito";"PTC";"PTC"
